,id,name,brewery_type,street,address_2,address_3,city,state,county_province,postal_code,country,longitude,latitude,phone,website_url,updated_at,created_at
1088,30-mile-brewing-co-old-saybrook,30 Mile Brewing Co.,closed,39 Ragged Rock Rd Unit 5,,,Old Saybrook,Connecticut,,06475-1518,United States,,,8603395238,http://www.30milebrewingco.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1089,300-suns-brewing-company-longmont,300 Suns Brewing Company,brewpub,335 1st Ave Unit C,,,Longmont,Colorado,,80501-5958,United States,,,,http://www.300sunsbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1090,304-brewery-304-seodaemun-gu,브루어리304 (Brewery 304),brewpub,"7, Tongil-ro 11-gil",,,Seodaemun-gu,Seoul,,3734,South Korea,126.96257095027,37.569240924745,02-363-7304,https://www.brewery304.com/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1091,32-north-brewing-co-san-diego,32 North Brewing Co,closed,8655 Production Ave Ste A,,,San Diego,California,,92121-2258,United States,-117.1649841601659,32.88313236843027,,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1092,34-degree-north-experiment-station-shallotte,34 Degree North Experiment Station,micro,4802 Main St,,,Shallotte,North Carolina,,28470,United States,-78.38636517,33.97270364,,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1093,350-brewing-co-tinley-park,350 Brewing Co,brewpub,7144 183rd St,,,Tinley Park,Illinois,,60477-3933,United States,-87.79160288,41.55864726,7088257339,http://www.350brewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1094,360-degree-brewing-company-sheffield-park,360 Degree Brewing Company,micro,Bluebell Business Estate,,,Sheffield Park,,East Sussex,TN22 3HQ,England,-0.00086,50.993912,1825722375,https://www.360degreebrewing.com/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1095,38-state-brewing-littleton,38 State Brewing,micro,8071 S Broadway Ste A,,,Littleton,Colorado,,80122-2730,United States,,,7206383678,http://www.38statebrew.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1096,380-brewing-company-clancy,380 Brewing Company,planning,,,,Clancy,Montana,,59634,United States,,,2065796509,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1097,38a-75a-brewing-rehoboth-beach,38Â°-75Â° Brewing,brewpub,2000 Coastal Highway STE 105,,,Rehoboth Beach,Delaware,,19971,United States,-75.090191,38.7074994,3022278519,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1098,3cross-fermentation-cooperative-worcester,3cross Fermentation Cooperative,micro,4 Knowlton Ave,,,Worcester,Massachusetts,,1603,United States,-71.83057593,42.24364875,5086158195,http://www.3cross.coop,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1099,3halves-brewing-co-liberty,3Halves Brewing Co,brewpub,110 E Kansas St,,,Liberty,Missouri,,64068-2374,United States,-94.4190247,39.2461993,8164296886,http://www.3halvesbrewingco.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1100,3rd-degree-brewhouse-fuquay-varina,3rd Degree Brewhouse,micro,1625 N Main St,,,Fuquay Varina,North Carolina,,27526,United States,-78.794223,35.5914556,9192015457,http://www.facebook.com/3rddegreebrewhouse/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1101,3rd-planet-brewing-niceville,3rd Planet Brewing,micro,120 Partin Dr N,,,Niceville,Florida,,32578-2053,United States,,,8505029952,http://www.facebook.com/3rdplanetbrewing/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1102,3rd-rock-brewing-company-trenton,3rd Rock Brewing Company,micro,134 Industrial Park Dr,,,Trenton,North Carolina,,28585-9593,United States,-77.36749285,35.06939877,2526319213,http://www.3rockbrew.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1103,3rd-turn-brewing-louisville,3rd Turn Brewing,micro,10408 Watterson Trl,,,Louisville,Kentucky,,40299-3702,United States,-85.56656078,38.19322725,,http://www.3rdturnbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1104,3rd-wave-brewing-co-delmar,3rd Wave Brewing Co,micro,501 N Bi State Blvd,,,Delmar,Delaware,,19940-1106,United States,,,3029070423,http://www.3rdwavebrewingco.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1105,4-by-4-brewing-company-springfield,4 By 4 Brewing Company,micro,2811 E Galloway St Ste A,,,Springfield,Missouri,,65804-4601,United States,-93.239889,37.147986,4178616400,http://www.4by4brewingcompany.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1106,4-hands-brewing-co-saint-louis,4 Hands Brewing Co,regional,1220 S 8th St,,,Saint Louis,Missouri,,63104-3610,United States,-90.19762012,38.61526593,3144361559,http://www.4handsbrewery.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1107,4-noses-brewing-company-broomfield,4 Noses Brewing Company,micro,8855 W 116th Cir Ste 3,,,Broomfield,Colorado,,80021-2521,United States,,,7204602797,http://4nosesbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1108,4-stitch-brewing-co-bothell,4 Stitch Brewing Co,nano,7 192nd St SW,,,Bothell,Washington,,98012,United States,-122.23281873068436,47.82525617315347,2065958488,https://www.facebook.com/4stitchbeer/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1109,400-north-brewing-sugarhill,400 North Brewing,planning,,,,Sugarhill,Georgia,,30518-7916,United States,,,4047911119,http://400northbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1110,405-brewing-co-norman,(405) Brewing Co,micro,1716 Topeka St,,,Norman,Oklahoma,,73069-8224,United States,-97.46818222,35.25738891,4058160490,http://www.405brewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1111,406-brewing-company-bozeman,406 Brewing Company,micro,"101 E Oak St,Â Ste D",,,Bozeman,Montana,,59715-2967,United States,,,4065853745,http://www.406brewingcompany.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1112,411-broadway-ales-fresno,411 Broadway Ales,planning,,,,Fresno,California,,93721-2801,United States,-119.7088613,36.7295295,5412706076,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1113,412-brews-mc-kees-rocks,412 Brews,brewpub,706 Island Ave,,,Mc Kees Rocks,Pennsylvania,,15136-3287,United States,,,,http://www.412brews.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1114,42-north-brewing-company-east-aurora,42 North Brewing Company,brewpub,25 Pine St,,,East Aurora,New York,,14052-1827,United States,-78.607989,42.769311,7168057500,http://www.42northbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1115,4204-main-street-brewing-co-belleville,4204 Main Street Brewing Co,brewpub,4204 W Main St,,,Belleville,Illinois,,62226,United States,-90.02053343,38.53796122,6184167261,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1116,450-north-brewing-company-simmons-winery-columbus,450 North Brewing Company @ Simmons Winery,brewpub,8111 E 450 N,,,Columbus,Indiana,,47203-8106,United States,,,8125460091,http://www.450northbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1117,47-hills-brewing-co-south-san-francisco,47 Hills Brewing Co,brewpub,137 S Linden Ave,,,South San Francisco,California,,94080-6410,United States,-122.4136168,37.64425595,6508678476,http://47hillsbrewingcompany.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1118,49th-state-brewing-co-anchorage-anchorage,49th State Brewing Co - Anchorage,brewpub,717 W 3rd Ave,,,Anchorage,Alaska,,99501-2104,United States,-149.8958196,61.2197366,9076832739,http://www.49statebrewing.com/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1119,49th-state-brewing-co-healy,49th State Brewing Co,micro,248.4 Parks Hwy 5 Mile,,,Healy,Alaska,,99743,United States,-149.017877,63.864759,9076832739,https://www.49statebrewing.com/denali,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1120,4bs-brewery-cedaredge,4B's Brewery,brewpub,215 W Main St,,,Cedaredge,Colorado,,81413-3339,United States,-107.925782,38.900614,9708567762,http://www.4bsbrewery.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1121,4j-brewing-company-houston,4J Brewing Company,micro,1348 Cedar Post Ln.,,,Houston,Texas,,77055,United States,,,7136780776,https://4jbrewingcompany.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1122,4kd-crick-brewery-defiance,4kd Crick Brewery,brewpub,211 Carpenter Rd,,,Defiance,Ohio,,43512-1718,United States,-84.341647,41.296252,4199562863,http://Www.4kdcrickbrewery.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1123,4th-tap-brewing-cooperative-austin,4th Tap Brewing Cooperative,micro,10615 Metric Blvd,,,Austin,Texas,,78758-4520,United States,-97.7118913,30.3852024,5129089817,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1124,5-alarm-brewing-co-lake-mills,5 Alarm Brewing Co,micro,211 W Main St,,,Lake Mills,Iowa,,50450,United States,-93.53398788,43.41926615,6415922739,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1125,5-lakes-brewing-co-dorr,5 Lakes Brewing Co.,brewpub,1638 142nd Ave,,,Dorr,Michigan,,49323-9312,United States,-85.70445518,42.72497157,6163599555,http://www.5lakesbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1126,5-lamps-brewery-dublin,5 Lamps Brewery,regional,84-87 Camden St.,Saint Kevin's,Dublin 2,Dublin,,Dublin,D02 DH36,Ireland,-6.26585621,53.33596635,,https://the5lampsbrewery.com/home/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1127,5-north-brewing-company-spokane,5 North Brewing Company,brewpub,6501 N Cedar Rd,,,Spokane,Washington,,99208,United States,-117.43284963068433,47.71758682546933,5093217818,http://5northbrewingcompany.com/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1128,5-rabbit-cerveceria-inc-chicago,5 Rabbit Cerveceria Inc,micro,6398 W 74th St,,,Chicago,Illinois,,60638-6129,United States,-87.6572069,41.7595502,3128959591,http://www.5rabbitbrewery.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1129,5-rights-brewing-co-marysville,5 Rights Brewing Co,micro,1514 3rd St,,,Marysville,Washington,,98270,United States,-122.17629063068435,48.05156014950019,4253341026,http://www.5rightsbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1130,5-rivers-brewing-llc-spanish-fort,5 Rivers Brewing LLC,planning,,,,Spanish Fort,Alabama,,36527-3161,United States,-87.9152724,30.6749127,2516897483,http://5riversbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1131,5-seasons-brewing-co-prado-sandy-springs,5 Seasons Brewing Co - Prado,brewpub,5600 Roswell Rd,,,Sandy Springs,Georgia,,30342-1150,United States,-84.3796711,33.9078086,4042555911,http://www.5seasonsbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1132,5-seasons-brewing-co-westside-atlanta,5 Seasons Brewing Co - Westside,brewpub,1000 Marietta St NW Ste 204,,,Atlanta,Georgia,,30318-0683,United States,,,4048753232,http://www.5seasonsbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1133,5-stones-artisan-brewery-new-braunfels,5 Stones Artisan Brewery,micro,11335 Farm To Market Road 1863,,,New Braunfels,Texas,,78132,United States,-98.232345,29.711365,2103808215,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1134,512-brewing-co-austin,(512) Brewing Co,micro,407 Radam Ln Ste F200,,,Austin,Texas,,78745-1197,United States,,,5129211545,http://www.512brewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1135,515-brewing-co-clive,515 Brewing Co,micro,7700 University Ave,,,Clive,Iowa,,50325-1271,United States,-93.7228408,41.599992,5156614615,http://www.515brewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1136,5150-brewing-at-the-brass-tap-rocklin-rocklin,5150 Brewing At The Brass Tap Rocklin,micro,5150 Commons Dr Ste 101,,,Rocklin,California,,95677-3925,United States,-121.207331,38.8047402,9162462729,http://www.brasstaprocklin.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1137,51st-state-brewing-company-kingsford,51st State Brewing Company,brewpub,115 Harding Ave,,,Kingsford,Michigan,,49802-3815,United States,-88.08819,45.808408,9068282167,http://www.51ststatebrewingcompany.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1138,51st-ward-beer-company-westmont,51st Ward Beer Company,contract,323 N Washington St,,,Westmont,Illinois,,60559-1512,United States,-87.981157,41.804494,7732205899,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1139,54-40-brewing-company-washougal,54-40 Brewing Company,brewpub,3801 S Truman Rd Ste 1,,,Washougal,Washington,,98671-2589,United States,-122.32693485397346,45.56577849034631,3609077062,http://www.54-40brewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1140,550-brewing-aztec,550 Brewing,proprietor,119 E Chuska St,,,Aztec,New Mexico,,87410-2110,United States,-107.9950235,36.8213739,5054861094,http://Www.550brew.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1141,559-local-brewing-clovis,559 Local Brewing,micro,608 4th St,,,Clovis,California,,93612-1183,United States,-119.7017487,36.82517171,5594731875,http://www.fresnobrewingcompany.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1142,56-brewing-minneapolis,56 Brewing,micro,3055 Columbia Ave NE Ste 102,,,Minneapolis,Minnesota,,55418-1860,United States,,,6124040056,http://www.56brewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1143,5770-brewery-teutopolis,5770 Brewery,micro,303A W Main St,,,Teutopolis,Illinois,,62467-1355,United States,-88.47806652,39.13142194,6183397841,http://www.5770brewery.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1144,583-583-brewery-jangsu-gun,583 양조장(583 Brewery),brewpub,"583-8, Uiam-ro",Janggye-myeon,,Jangsu-gun,Jeollabukdo,,55621,South Korea,127.6205123,35.68271721,063-353-5515,http://www.583beer.modoo.at,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1145,5th-element-brewing-leander,5th Element Brewing,planning,,,,Leander,Texas,,78641-4009,United States,,,9156378199,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1146,5th-line-brewing-co-yakima,5th Line Brewing Co,micro,1015 E Lincoln Ave Ste 106,,,Yakima,Washington,,98901,United States,-120.49304576136873,46.61136700515121,5093676300,https://5thlinebrewing.com/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1147,5x5-brewing-co-mission,5x5 Brewing Co.,planning,,,,Mission,Texas,,78572-6215,United States,,,9565291353,http://www.5x5brewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1148,6-and-40-brewerytaproom-lakewood,6 & 40 Brewery/Taproom,planning,,,,Lakewood,Colorado,,80215-5548,United States,-105.1100582,39.6311085,3032325347,http://www.tomsbrewshop.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1149,6-bears-and-a-goat-brewing-company-llc-fredericksburg,"6 Bears & A Goat Brewing Company, LLC",brewpub,1140 International Pkwy,,,Fredericksburg,Virginia,,22406-1126,United States,,,54035690562,http://www.6bgbrewingco.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1150,6-bridges-brewing-johns-creek,6 Bridges Brewing,planning,,,,Johns Creek,Georgia,,30097,United States,,,7708460292,http://www.sixbridgesbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1151,6-degrees-of-separation-ossining,6 Degrees of Separation,brewpub,35 Main St,,,Ossining,New York,,10562-4662,United States,-73.86768188,41.15866213,9144325969,http://www.6degreesbp.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1152,603-brewery-londonderry,603 Brewery,micro,12 Liberty Dr Unit 7,,,Londonderry,New Hampshire,,03053-2286,United States,,,6036307745,http://www.603brewery.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1153,608-brewing-company-la-crosse,608 Brewing Company,planning,,,,La Crosse,Wisconsin,,54603,United States,,,,http://www.608brewingcompany.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1154,612-brew-minneapolis,612 Brew,micro,945 Broadway St NE,,,Minneapolis,Minnesota,,55413-1471,United States,-93.2062058,45.000631,6129648939,http://www.612brew.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1155,6th-and-la-brea-los-angeles,6th and La Brea,brewpub,600 South La Brea Ave,,,Los Angeles,California,,90036,United States,-118.3440213,34.0730485,,http://www.6thlabrea.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1156,7-devils-brewing-co-coos-bay,7 Devils Brewing Co,brewpub,247 S 2nd St,,,Coos Bay,Oregon,,97420-1642,United States,-124.2147508,43.36654751,5418083738,http://www.7devilsbrewery.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1157,7-hermits-brewing-company-eagle,7 Hermits Brewing Company,brewpub,PO Box 3186,,,Eagle,Colorado,,81631-3186,United States,,,9704714979,http://www.7hermitsbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1158,7-hills-brewing-company-dubuque,7 Hills Brewing Company,brewpub,1085 Washington St,,,Dubuque,Iowa,,52001-4932,United States,-90.6635263,42.5045556,5635878306,http://www.7hillsbrew.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1159,7-locks-brewing-rockville,7 Locks Brewing,micro,12227 Wilkins Ave,,,Rockville,Maryland,,20852-1833,United States,,,3018417123,http://www.7locksbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1160,7-mile-brewery-rio-grande,7 Mile Brewery,micro,3156 Route 9 South Ste 1-2,,,Rio Grande,New Jersey,,8242,United States,,,6093657777,http://www.7milebrew.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1161,7-seas-brewing-co-tacoma,7 Seas Brewing Co,micro,2101 Jefferson Ave,,,Tacoma,Washington,,98402-1519,United States,-122.4390379,47.242614,2535727771,http://www.7seasbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1162,7-sins-brewery-ripley,7 Sins Brewery,micro,10593 W Main Rd,,,Ripley,New York,,14775-9746,United States,-79.7497349,42.24869073,7165812090,http://www.7sinsbrewery.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1163,7-sisters-brewing-co-san-luis-obispo,7 Sisters Brewing Co,brewpub,181 Tank Farm Rd Ste 110,,,San Luis Obispo,California,,93401-7082,United States,-120.6706375,35.2467278,8058687133,http://www.7sistersbrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1164,718brewcafe-llp-metropolis,"718BrewCafe, LLP",brewpub,718 Market St,,,Metropolis,Illinois,,62960-1634,United States,-88.73129158,37.15373334,6185247180,http://www.718BrewCafe.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1165,734-brewing-company-ypsilanti,734 Brewing Company,micro,15 E Cross St,,,Ypsilanti,Michigan,,48198,United States,-83.61103475,42.24586784,7346496453,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1166,7th-settlement-brewery-dover,7th Settlement Brewery,brewpub,47 Washington St,,,Dover,New Hampshire,,03820-3877,United States,-70.8728379,43.1953787,6033731001,http://www.7thsettlement.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1167,7th-wave-brewing-medfield,7th Wave Brewing,micro,120 N Meadows Rd Ste 8,,,Medfield,Massachusetts,,02052-1594,United States,,,6176453397,http://www.7thwavebrewing.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1168,7venth-sun-brewery-dunedin,7venth Sun Brewery,micro,1012 Broadway,,,Dunedin,Florida,,34698-5762,United States,,,7277333013,http://www.7venthsun.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1169,7venth-sun-tampa-tampa,7venth Sun Tampa,micro,6809 N Nebraska Ave,,,Tampa,Florida,,33604-5660,United States,-82.4500207,27.9495902,8132315900,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1170,8-bit-aleworks-avondale,8-Bit Aleworks,micro,1050 N Fairway Dr Bldg F Ste 10,,,Avondale,Arizona,,85323-5206,United States,,,6239251650,http://www.8-bitaleworks.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1171,8-bit-brewing-company-murrieta,8 Bit Brewing Company,brewpub,26755 Jefferson Ave Ste F,,,Murrieta,California,,92562-6941,United States,-117.17625419083654,33.530334483610716,9516772322,http://www.8bitbrewerycompany.com,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1172,81-artisan-chichester,81 Artisan,micro,Chilgrove Road,Lavant,,Chichester,,West Sussex,PO18 9HP,England,-0.81111,50.89212,7990035736,https://81artisan.com/,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
1173,attaboy-beer-frederick,Attaboy Beer,micro,400 Sagner Ave Ste 400,,,Frederick,Maryland,,21701-6083,United States,,,4157106459,,2023-02-21T01:41:59.300Z,2023-02-21T01:41:59.300Z
